"x1";"x2";"Grupo_verdadeiro"
-2.73597615662003;-0.560475646552213;1
3.46887623263679;-0.23017748948328;1
19.8470075061041;1.55870831414912;1
4.66245611605256;0.070508391424576;1
3.43802164981442;0.129287735160946;1
22.0155666944061;1.71506498688328;1
7.2544486515208;0.460916205989202;1
-12.6544381558298;-1.26506123460653;1
-3.00920807979855;-0.686852851893526;1
3.30037012618272;-0.445661970099958;1
15.5147770865694;1.22408179743946;1
10.4220312372487;0.359813827057364;1
4.15406638107303;0.400771450594052;1
5.94014126287758;0.11068271594512;1
0.999810264289637;-0.555841134754075;1
23.7725914545309;1.78691313680308;1
10.2955333647392;0.497850478229239;1
-16.5882895912125;-1.96661715662964;1
9.46444597753611;0.701355901563686;1
-2.80030044909408;-0.472791407727934;1
-5.32529726856807;-1.06782370598685;1
-0.0221729891373577;-0.217974914658295;1
-6.7317168141744;-1.02600444830724;1
-3.05718886950614;-0.72889122929114;1
4.28119333720406;-0.625039267849257;1
-13.8227828125105;-1.68669331074241;1
14.0840301617998;0.837787044494525;1
6.76761372705628;0.153373117836515;1
-9.26693927250986;-1.13813693701195;1
17.3242249523285;1.25381492106993;1
13.5982947900382;0.426464221476814;1
3.40379732931493;-0.295071482992271;1
14.074955376429;0.895125661045022;1
12.5138443783115;0.878133487533042;1
7.05606915175332;0.821581081637487;1
15.2804141812434;0.688640254100091;1
6.15725632260142;0.553917653537589;1
6.60072542686479;-0.0619117105767217;1
7.66768407025328;-0.305962663739917;1
-3.13638949303922;-0.380471001012383;1
0.158283216919005;-0.694706978920513;1
2.13423475159661;-0.207917278019599;1
-12.3703959931191;-1.26539635156826;1
22.1455566920399;2.16895596533851;1
12.2750114623261;1.20796199830499;1
-7.8238053985444;-1.12310858320335;1
-3.41411510797846;-0.402884835299076;1
2.39719678269529;-0.466655353623219;1
19.0999780049402;0.779965118336318;1
0.30521790717617;-0.0833690664718293;1
9.89640168237308;0.253318513994755;1
7.0216591695157;-0.028546755348703;1
5.56790316393719;-0.0428704572913161;1
15.6608930153136;1.36860228401446;1
2.38393232351535;-0.225770985659268;1
19.3235200387847;1.51647060442954;1
-8.79855944264077;-1.54875280423022;1
9.7288212280492;0.584613749636069;1
9.169462598503;0.123854243844614;1
6.03567311413869;0.215941568743973;1
11.9545292243368;0.379639482759882;1
-3.17076555109122;-0.502323453109302;1
-2.11253957096854;-0.33320738366942;1
4.53736597375633;-1.01857538310709;1
-6.96848502923707;-1.07179122647558;1
8.92996918866473;0.303528641404258;1
11.3918068083958;0.448209778629426;1
4.07870039017881;0.0530042267305041;1
15.7732608117382;0.922267467879738;1
26.6077404384267;2.05008468562714;1
-0.556453183490433;-0.491031166056535;1
-17.8958096558322;-2.30916887564081;1
14.9551834834072;1.00573852446226;1
4.29334807122462;-0.709200762582393;1
-4.10409445349207;-0.688008616467358;1
11.967724895743;1.0255713696967;1
2.26563512700315;-0.284773007051009;1
-6.27573487421595;-1.22071771225454;1
8.12260523422205;0.18130347974915;1
2.23599037747624;-0.138891362439045;1
1.8676634570853;0.00576418589988693;1
12.6423595395318;0.38528040112633;1
0.244448518215242;-0.370660031792409;1
8.84722689722821;0.644376548518833;1
2.0862956749892;-0.220486561818751;1
7.72629195611131;0.331781963915697;1
19.2981510006344;1.09683901314935;1
9.60602678492962;0.435181490833803;1
4.0028455002413;-0.325931585531227;1
14.9902001329942;1.14880761845109;1
15.578374488366;0.993503855962119;1
9.5099118606082;0.54839695950807;1
7.67106793563513;0.238731735111441;1
-3.96515083432634;-0.627906076039371;1
14.6741198853162;1.36065244853001;1
4.98904428277263;-0.600259587147127;1
28.675456401183;2.18733299301658;1
16.5722921769771;1.53261062618519;1
0.809498658953969;-0.235700359100477;1
-8.82064925685974;-1.02642090030678;1
-1.25825612750797;-0.560475646552213;2
-5.03472403899417;-0.23017748948328;2
-29.5588267265547;1.55870831414912;2
-8.73568569150905;0.070508391424576;2
-11.9331074673405;0.129287735160946;2
-34.2139238594386;1.71506498688328;2
-15.2934384542122;0.460916205989202;2
-8.19496187166562;-1.26506123460653;2
-2.56306304694152;-0.686852851893526;2
-8.36408542474279;-0.445661970099958;2
-21.6474733075037;1.22408179743946;2
-11.4342506724216;0.359813827057364;2
-8.76745241816383;0.400771450594052;2
-12.1333936503602;0.11068271594512;2
-10.8454694116238;-0.555841134754075;2
-29.8278709656721;1.78691313680308;2
-14.5493952238119;0.497850478229239;2
-7.86884498863646;-1.96661715662964;2
-18.7912444059666;0.701355901563686;2
-11.9704474912152;-0.472791407727934;2
-8.44069952629005;-1.06782370598685;2
-7.16677061690565;-0.217974914658295;2
-3.46263685241517;-1.02600444830724;2
-5.28945300346868;-0.72889122929114;2
-8.76717394311863;-0.625039267849257;2
-5.74640360094494;-1.68669331074241;2
-18.6700225278874;0.837787044494525;2
-12.9804538027435;0.153373117836515;2
-3.94812560401966;-1.13813693701195;2
-25.5651965920485;1.25381492106993;2
-6.79327669995093;0.426464221476814;2
-8.99335062200937;-0.295071482992271;2
-16.5946002379049;0.895125661045022;2
-19.247602759599;0.878133487533042;2
-18.0936286820357;0.821581081637487;2
-18.9060805418421;0.688640254100091;2
-14.2490592704313;0.553917653537589;2
-8.44288214608873;-0.0619117105767217;2
-7.70915753697442;-0.305962663739917;2
-10.762306389359;-0.380471001012383;2
-9.86196945629363;-0.694706978920513;2
-10.5679672893562;-0.207917278019599;2
-1.92245525205632;-1.26539635156826;2
-52.1576351633367;2.16895596533851;2
-22.2704408065467;1.20796199830499;2
-0.919250042811645;-1.12310858320335;2
-8.6448700045797;-0.402884835299076;2
-12.2150030094604;-0.466655353623219;2
-17.9012891730393;0.779965118336318;2
-8.14367775899641;-0.0833690664718293;2
-12.5682763700967;0.253318513994755;2
-11.5449133585382;-0.028546755348703;2
-10.8219291450905;-0.0428704572913161;2
-24.377780234455;1.36860228401446;2
-4.19397774392053;-0.225770985659268;2
-28.0462775743374;1.51647060442954;2
-2.82016578027578;-1.54875280423022;2
-12.0792266710381;0.584613749636069;2
-11.0001741102292;0.123854243844614;2
-15.8038553184141;0.215941568743973;2
-13.872139480892;0.379639482759882;2
-9.49522660969639;-0.502323453109302;2
-8.44164451739072;-0.33320738366942;2
-2.904949046549;-1.01857538310709;2
0.167263614380067;-1.07179122647558;2
-7.13040876756369;0.303528641404258;2
-13.2269882486717;0.448209778629426;2
-15.5417526962665;0.0530042267305041;2
-18.7412724963193;0.922267467879738;2
-43.5751731494736;2.05008468562714;2
-5.52493598896443;-0.491031166056535;2
-2.60913501602955;-2.30916887564081;2
-16.6166997036265;1.00573852446226;2
-11.646009524238;-0.709200762582393;2
-4.96395033598984;-0.688008616467358;2
-20.2831135366953;1.0255713696967;2
-8.23651677765717;-0.284773007051009;2
-6.25143823165506;-1.22071771225454;2
-9.70939435120732;0.18130347974915;2
-9.27758791674254;-0.138891362439045;2
-15.0313294466843;0.00576418589988693;2
-10.1406444093377;0.38528040112633;2
-7.29331316716277;-0.370660031792409;2
-15.3209504217306;0.644376548518833;2
-8.6562085565413;-0.220486561818751;2
-11.5651290300239;0.331781963915697;2
-19.310366031397;1.09683901314935;2
-7.8036789072243;0.435181490833803;2
-9.26642399199757;-0.325931585531227;2
-20.267950763157;1.14880761845109;2
-14.9982519296128;0.993503855962119;2
-10.4898407744255;0.54839695950807;2
-7.91240012699309;0.238731735111441;2
-9.40094488385206;-0.627906076039371;2
-18.4862327933788;1.36065244853001;2
-7.54324333789181;-0.600259587147127;2
-43.9565174081182;2.18733299301658;2
-32.2039525912588;1.53261062618519;2
-8.88713604085232;-0.235700359100477;2
-3.04169135421304;-1.02642090030678;2
-1.20332771053403;-0.560475646552213;3
-2.09912187465875;-0.23017748948328;3
4.47309871497213;1.55870831414912;3
-3.14262553823237;0.070508391424576;3
-1.26133264415206;0.129287735160946;3
9.81788124657579;1.71506498688328;3
-5.40530024693172;0.460916205989202;3
5.4370810820295;-1.26506123460653;3
5.12532565971252;-0.686852851893526;3
6.70856582950143;-0.445661970099958;3
8.39865671706963;1.22408179743946;3
2.65872226181288;0.359813827057364;3
-4.69833793050921;0.400771450594052;3
-1.76776813319338;0.11068271594512;3
-0.129261268493758;-0.555841134754075;3
11.6897473837089;1.78691313680308;3
0.426551294007924;0.497850478229239;3
7.82680323806961;-1.96661715662964;3
6.52900742625697;0.701355901563686;3
3.40476902105197;-0.472791407727934;3
4.13303321867552;-1.06782370598685;3
3.79686502123831;-0.217974914658295;3
-0.858267477866187;-1.02600444830724;3
3.57630816578205;-0.72889122929114;3
-0.396714869879661;-0.625039267849257;3
10.5860395390617;-1.68669331074241;3
1.92319553178839;0.837787044494525;3
1.96945207891903;0.153373117836515;3
7.89261990735099;-1.13813693701195;3
4.73802583984346;1.25381492106993;3
3.59829110745575;0.426464221476814;3
-3.30410056521816;-0.295071482992271;3
0.238936525875818;0.895125661045022;3
6.87100839994537;0.878133487533042;3
3.15715034018566;0.821581081637487;3
-4.73399226260008;0.688640254100091;3
-3.17163805554536;0.553917653537589;3
-0.590843867047756;-0.0619117105767217;3
2.87817766781194;-0.305962663739917;3
0.128624780688426;-0.380471001012383;3
3.32041577574456;-0.694706978920513;3
3.00670491686071;-0.207917278019599;3
9.81684826627564;-1.26539635156826;3
14.2811601385574;2.16895596533851;3
4.22157084950426;1.20796199830499;3
-1.47559340843171;-1.12310858320335;3
0.784931353805373;-0.402884835299076;3
-1.06224851649106;-0.466655353623219;3
-1.09699199094811;0.779965118336318;3
-0.518867489409468;-0.0833690664718293;3
3.23734032682851;0.253318513994755;3
-5.97580071434293;-0.028546755348703;3
-1.27632423329119;-0.0428704572913161;3
5.96912848617689;1.36860228401446;3
-2.52670509626819;-0.225770985659268;3
7.90075810979436;1.51647060442954;3
8.43019550768011;-1.54875280423022;3
0.926211230962658;0.584613749636069;3
-7.35167496012512;0.123854243844614;3
7.85426672093474;0.215941568743973;3
-0.183519361794026;0.379639482759882;3
2.71056639939397;-0.502323453109302;3
1.1543809547051;-0.33320738366942;3
6.18650713767031;-1.01857538310709;3
5.89918763857233;-1.07179122647558;3
-0.352990605227382;0.303528641404258;3
1.73717933360264;0.448209778629426;3
-2.82779814921778;0.0530042267305041;3
5.12250087962586;0.922267467879738;3
11.2254266380758;2.05008468562714;3
7.97365487948116;-0.491031166056535;3
11.0436360016202;-2.30916887564081;3
1.64256820986451;1.00573852446226;3
3.98503675322007;-0.709200762582393;3
2.95046520963597;-0.688008616467358;3
1.38694678747969;1.0255713696967;3
-2.74705522998795;-0.284773007051009;3
4.90388231316793;-1.22071771225454;3
0.0556906158067114;0.18130347974915;3
-5.31297128011166;-0.138891362439045;3
0.103752878918818;0.00576418589988693;3
1.01601390955357;0.38528040112633;3
0.936345768450574;-0.370660031792409;3
-1.91938771896491;0.644376548518833;3
1.57424280673585;-0.220486561818751;3
4.46594822561699;0.331781963915697;3
4.97787667183874;1.09683901314935;3
-2.83861662123004;0.435181490833803;3
-0.988242213735017;-0.325931585531227;3
4.99758769129464;1.14880761845109;3
1.02001284147999;0.993503855962119;3
-5.57072132945274;0.54839695950807;3
2.82373098413258;0.238731735111441;3
-1.30563471389207;-0.627906076039371;3
3.83344444476727;1.36065244853001;3
5.59263654289972;-0.600259587147127;3
12.0308420782003;2.18733299301658;3
9.58388061505516;1.53261062618519;3
-3.61538465861604;-0.235700359100477;3
2.09699238453781;-1.02642090030678;3
