"x1";"x2";"y"
"1";-0.560475646552213;-0.710406563699301;21.839170077147
"2";-0.23017748948328;0.25688370915653;29.9071776091299
"3";1.55870831414912;-0.246691878462374;31.13086732478
"4";0.070508391424576;-0.347542599397733;33.9317281581909
"5";0.129287735160946;-0.951618567265016;25.4313684386627
"6";1.71506498688328;-0.0450277248089203;26.2333616191196
"7";0.460916205989202;-0.784904469457076;35.65859911096
"8";-1.26506123460653;-1.66794193658814;8.83191292280404
"9";-0.686852851893526;-0.380226520287762;21.5317692900915
"10";-0.445661970099958;0.918996609060766;24.8806538629255
"11";1.22408179743946;-0.575346962608392;24.8211478771646
"12";0.359813827057364;0.607964322225033;27.7702962522473
"13";0.400771450594052;-1.61788270828916;27.8527979654903
"14";0.11068271594512;-0.0555619655245394;33.9221594595878
"15";-0.555841134754075;0.519407203943462;32.1552546512671
"16";1.78691313680308;0.301153362166714;28.7791143093151
"17";0.497850478229239;0.105676194148943;30.1628743669071
"18";-1.96661715662964;-0.640706008305376;8.43291199677369
"19";0.701355901563686;-0.849704346033582;26.3894709154245
"20";-0.472791407727934;-1.02412879060491;22.5093869639643
"21";-1.06782370598685;0.117646597100126;20.6371671424377
"22";-0.217974914658295;-0.947474614184802;32.4039437207447
"23";-1.02600444830724;-0.490557443700668;16.7454208591017
"24";-0.72889122929114;-0.256092192198247;26.1032695710719
"25";-0.625039267849257;1.84386200523221;27.1667607653031
"26";-1.68669331074241;-0.651949901695459;9.78350002237407
"27";0.837787044494525;0.235386572284857;24.832545719181
"28";0.153373117836515;0.0779608495637108;28.9294832081591
"29";-1.13813693701195;-0.961856634130129;14.7828097659266
"30";1.25381492106993;-0.0713080861235987;31.4267226565641
"31";0.426464221476814;1.44455085842335;27.0902166079574
"32";-0.295071482992271;0.451504053079215;26.4164944921995
"33";0.895125661045022;0.0412329219929399;28.0544775303513
"34";0.878133487533042;-0.422496832339625;35.8340138287049
"35";0.821581081637487;-2.05324722154052;21.2840414877461
"36";0.688640254100091;1.13133721341418;29.4969139053823
"37";0.553917653537589;-1.46064007092482;34.9616774168512
"38";-0.0619117105767217;0.739947510877334;29.5451984473765
"39";-0.305962663739917;1.90910356921748;24.7477464046359
"40";-0.380471001012383;-1.4438931609718;12.7067348744443
"41";-0.694706978920513;0.701784335374711;31.3143323803552
"42";-0.207917278019599;-0.262197489402468;27.0427841999112
"43";-1.26539635156826;-1.57214415914549;8.5373608067851
"44";2.16895596533851;-1.51466765378175;28.6038091948871
"45";1.20796199830499;-1.60153617357459;29.2563048120437
"46";-1.12310858320335;-0.530906522170303;22.0741107901599
"47";-0.402884835299076;-1.4617555849959;14.6341268842016
"48";-0.466655353623219;0.687916772975828;33.9495266824958
"49";0.779965118336318;2.10010894052567;32.7798750317054
"50";-0.0833690664718293;-1.28703047603518;21.8975702242614
"51";0.253318513994755;0.787738847475178;23.9543678799815
"52";-0.028546755348703;0.76904224100091;27.893479546424
"53";-0.0428704572913161;0.332202578950118;27.7438727955186
"54";1.36860228401446;-1.00837660827701;29.9895668277552
"55";-0.225770985659268;-0.119452606630659;34.0323585104471
"56";1.51647060442954;-0.280395335170247;39.3145689535912
"57";-1.54875280423022;0.56298953322048;28.7019900476943
"58";0.584613749636069;-0.372438756103829;29.1279699466965
"59";0.123854243844614;0.976973386685621;23.0741413229936
"60";0.215941568743973;-0.374580857767014;27.6545445649528
